ref_hash,diff_in_sec
2065149209728473773,60506.025
2070066821149527185,531.936
2075195070051039062,53900.942
2076963215131688235,864.5005000000001
2083335203966564063,2948.8235
2088629548803759577,1349.9740000000002
2091546496080930101,82887.12700000001
2092318762821763927,19180.229000000003
2106710928228304912,85667.907
2116146625751268539,70415.985
2118876651722129334,11308.732
2132505332723959319,68906.91100000001
2132719747253704855,27861.452
2135684891932041981,68799.204
2138012802382300668,72653.261
2138660535454292143,83433.24500000001
2140630923318622869,61957.942
214991494153845468,62817.742000000006
2152320064444166045,4736.108
2160258322479933108,72203.012
2164149516573763306,10885.710500000001
2173721667984324614,6933.1720000000005
217442612176791083,73529.648
2178637550895857688,69015.90400000001
2178869251786583264,61568.287000000004
2191717514384366636,72456.56
220777279912362389,5110.292
2217909775514085687,65365.771
2220495814247516246,71836.36
2221371707766791921,66980.966
2221780702819434507,6167.286
222316503700587762,79987.513
2223686173423060419,43365.383
2224505899502401807,32797.5505
223687176932381139,3140.1420000000003
2238160217865606218,9282.056
2245525856056348078,65807.469
2260696075142142772,10563.970000000001
2273471119826632703,14473.230000000001
2283013752904193055,54206.342000000004
2301841998111716459,23070.497000000003
230184619171277837,68664.725
230249927343863676,64719.60400000001
2304631925658576265,68453.71100000001
2307141394981874067,13723.1584
2308079829474953048,61726.912000000004
2309308646736696528,32742.5965
2320005805759298652,79780.735
2332308599362662898,54666.209
2334547386680176310,83096.91100000001
2335506651317110972,85532.986
2338353752239468658,29347.378
2382077073276013941,37384.7205
2388676590487199017,89827.3665
2389560745095563012,52015.605
2405768177574710530,68848.78
2416429695929843236,10756.275000000001
241727566022216019,325.392
241937838923120712,72625.955
2421455279546625343,5570.429
242318247465296436,4056.6240000000003
2428359662880247269,68654.736
2436663068260271444,31410.291
2436778576295928892,36140.837
2437003999711891083,38575.156
2441873268219756101,4804.026000000001
2445596665226203287,57304.386
2447358074616115121,32711.074500000002
2448519982291366164,3008.945
2449950651537695705,60509.571
2454192377816130981,2585.0365
2460607203184059105,87114.248
2464206192857008390,25385.356
2464876018519892956,79925.99900000001
2467016814319657061,62199.69700000001
2474168749200368399,55562.306000000004
2478259707885415199,13443.6826
2483567424631956439,1569.597
2488339378389610821,78938.436
2489124341148673883,12129.238000000001
2495130409733646210,21399.18
2497114369936044677,19207.801000000003
250037176080491612,60550.14200000001
2504191537373660180,40393.766500000005
2510391471995466870,41501.5045
2519439499455832352,41491.82000000001
2524984757226459208,31145.538500000002
253067207443445807,19871.623
2543017079260150793,19615.069
2543284589793853605,71691.452
2545393844241298657,880.7345
2546761282972909417,74938.06300000001
2551221563998301791,27640.944000000003
255216928279318135,14037.975000000002
2556661701287459898,63934.583000000006
2557754946296385846,69375.065
2563689338273435331,1699.71
2569372958696716049,57125.843
2569846933036679954,8037.424000000001
257138981385769818,54770.025
2596462906938170152,26465.565000000002
2600012552740072798,83982.691
2605999838772579634,84191.834
260685136384490686,78924.59300000001
2620243696765113332,9517.628
2623530628036519747,46595.068
263062367567702611,69404.25300000001
2632650294219646745,39194.39
2633362662420692122,4021.809
2633593905998472161,4794.676
2636872394397612556,80068.561
2639328235490886384,8921.0845
2639616708156699987,21974.928
2641172405850214118,82054.709
2663643900293507912,71048.40800000001
2666756337033498062,83517.68800000001
2676285936607731794,32202.111500000003
2688614241602423846,72567.25
2704343257649340363,2010.1355000000003
2708833383540113705,12078.226
2708928415050898950,50597.880000000005
2711876066722509112,22699.601000000002
2714305773323316946,20786.824
2716669186132617769,56442.269
2729093921219703785,66347.94600000001
2730159504317943083,21079.897
2736668956288092933,57533.81800000001
2740863942198582707,12319.871000000001
2748070125705997491,10383.4365
2755075493912440881,69186.303
2766862274395107432,23867.823
2772851852812186289,47790.505000000005
277720213692756024,86173.842
2787751402700904178,76720.958
2798979606625786307,4329.435
2803725878357284410,34428.848000000005
281141536169719364,59538.961
2818875365781018212,4677.386
2823415913940346130,6073.866333333334
283333275088814139,5551.966
2837828059786070899,67926.29000000001
2841970247099041725,22093.432
2848700044500530120,31129.150500000003
2859383778838750439,68942.69200000001
2860629413100415416,74052.686
2863160690040044042,8402.351
2873096830911028087,72953.421
2875530641131267393,59381.029
287615195136530286,60480.33
2893933521113190902,5876.176
2898811733055925645,72708.08
2901526886630379527,5689.342
2911011842663032458,83728.842
2920675133233777050,5129.6525
2924292120951521515,128245.651
2925153242674757009,80407.629
29251870622657917,85085.031
2946869342551701908,12461.941
2959342714567347513,35519.549000000006
2969829801803221879,19308.947
2980299303280019342,70067.982
2999364724812332308,37787.32200000001
2999739104586079311,66153.219
3004337281488491862,12464.160000000002
3011391601857429129,83428.03
3014051788181914368,17232.619000000002
3022980063711653653,11486.184000000001
3030112829082880414,76673.35
3031905217641816121,19297.835000000003
3032528019974782509,40824.15900000001
3045823009447156201,78831.02500000001
3052328911073309672,19281.273
3056028901449660589,59849.412000000004
3057201193707403038,65916.992
3057298069512174447,3174.1160000000004
3059152842336328486,75781.057
3059807483647270115,33301.794499999996
3060990697035096831,10995.618
3061437839397530213,29721.719
306201549474470208,63637.630000000005
3062561641088484750,5582.847500000001
306267453945591221,66008.657
3065749611935866818,81684.676
3070096496357849496,37206.0065
3074723869085034559,1394.453
3075197052326157036,4440.139
3077204395988907580,50825.711
3082449889489499456,82019.261
3083541535124690446,10624.672
3090487566115573391,421.59700000000004
3090902395165103628,81991.47200000001
3091270038256839685,77509.583
3092196095422060211,70220.959
3099336173836940681,15614.834
3101965660470407077,3693.9925000000003
3121311586959732644,20890.706000000002
3139981846352991435,9507.238000000001
3140323035840550562,57920.391
3143211942143826950,11968.890000000001
3147857495006591365,19300.343
3165403350450358986,15021.736
3171554921304356075,54100.12100000001
3179056308473868402,3962.4820000000004
3180366415118796640,64843.71600000001
3181505027806716064,78397.475
3182593296274463132,84257.27900000001
3183723554725460822,33962.47
3195382756119960123,15891.777000000002
3197749339671388664,52874.493
3201470599500193259,7189.219
3205141471894123572,13680.728000000001
3207161641133205230,36620.031
3212714779716119835,53932.235
3222022802439300964,38374.685000000005
3228344015010333257,34886.339
3233946486982523460,70415.33200000001
3241935346528109483,29101.987
3250029960152860334,11689.223
3255962674577456440,70927.531
3258269714632495175,13480.272
3261532200343831240,67046.679
3262020032320755832,70820.25200000001
3278786267823016623,33900.365000000005
3289513616951991535,12560.666000000001
3292295705641471137,19624.745000000003
3298734266924568487,73343.50300000001
3301162297355997287,78598.29000000001
3305144334390477911,5472.256
3307281204623335588,4364.255
3308732471776313936,53975.076
3313512338438480496,81167.581
3314702920856161849,63650.376000000004
3323456275492122838,41379.214
3354909106837064610,12359.614000000001
3355042657366518905,76175.587
336042738814610562,3226.9640000000004
3364799483668759441,6123.339
3364877530778490708,84386.588
3368442780467753865,70303.08200000001
3374427678361989318,22642.905000000002
3390590433569404789,5318.3945
3399521285753890954,7499.3730000000005
3416018653603729389,46733.928
3417508558331183349,1391.2830000000001
3427173369750632034,8008.435
3429205098229594876,30691.378500000003
3431931893361964940,72208.21
3433357310720280369,38346.874
345481582461167855,64765.278000000006
3459290729524206642,10598.5595
3461674830297893922,19829.574
3465063985717195996,38315.850000000006
3469467183435530148,19057.737
3469753199215489030,65384.101
3470270409008589831,10662.66
3477256199407322491,2875.2050000000004
3486963438557189439,12703.841
3496699118711797001,7934.1075
3502302859541931419,31895.661500000002
3505690598556927942,2399.4165000000003
3508357477693163747,5765.353
3517298734190417329,3178.86
3527488242598467551,84817.444
3529079915307728380,7395.3415
3532560315008657009,70287.782
3556921612993667855,37895.890999999996
3559611693088380181,62874.753000000004
3575557717566290599,814.634
3577141341538735077,66449.777
3580456187324370800,61998.594000000005
3589730998512510746,82447.273
3593121095079324257,78836.61
3612112376926425955,73919.214
3632890312347466972,58402.128000000004
3639257400881463645,18541.717
364310757223536119,60819.275
3644331323830049912,69215.45
365034168867130656,60005.988000000005
3657232799058171328,9669.318000000001
3663862593000365796,31275.791
3664411521979985817,65517.656
3673938401695472093,72883.447
3679611985674789519,63894.848000000005
3680521871577207945,58822.824
3680693100669521693,41858.005000000005
36882518792270675,25704.823
3690315639726519689,39314.821500000005
3694108996649010474,56871.166000000005
3696285288090185922,9165.016000000001
3701579622741407289,81434.133
3701911251000137857,66755.111
3703425020698763058,65963.288
3712134470227302674,81902.39700000001
3729151946754584202,47430.327000000005
3736394393974278075,75169.141
3743519746203039550,11693.84
3744954556683995209,15178.579333333333
3747893793130762485,12903.023000000001
374822007940047605,66319.031
3751551099144376145,12068.325
3765549387063852112,8842.406
3767653146337341863,25168.077
3768530196916821861,77397.65800000001
377014811609599189,17742.05675
3791963217855651915,23658.233
3796885142646441888,81928.724
3802822732062705571,36940.9815
3805293956964625923,85402.307
3814988214516514739,26801.795000000002
3816396206662655070,41883.6895
3823237686016894384,19847.235
3823847084215464364,4894.63
3832239004038812961,22742.944666666666
3846725583900757871,77835.75600000001
3856560688914949495,69909.709
3860369518796705464,38786.918000000005
386179413317432759,19014.245000000006
3871353532289412829,83020.03600000001
3874231648189946563,17520.336
3875505706562639755,84176.614
3881686620356933828,83964.20400000001
38828589049756310,63285.738000000005
3902629525991550024,114216.5
3930985966891376353,8669.602
3935862848607144705,61788.232
3936167048310580043,61292.088
3941800481024866677,5500.651000000001
3942266375280079556,63056.646
3943091745534409961,23101.1065
3946736056170445221,120125.63850000002
3964171518337549310,996.5935000000001
3966970355996097520,81015.382
3972094034739607039,63178.891
3974500833847523060,10047.412
3978526261141842596,17614.834000000003
3988228603927367209,5166.606000000001
3996532636602616169,26917.745
4001332977296288672,79338.35
4003355914087148533,60401.9455
4003717173003245108,83401.07
4028577121713172573,35714.270000000004
4031918034202630613,26303.430500000002
4041157202923476456,28156.941000000003
4043040845897174567,6853.945000000001
4045787591722131555,27127.80266666667
4047869684523285178,72946.95700000001
4066046162298933763,85632.508
4066156524961462615,1239.2555000000002
4077731316361901343,62564.273
4079921456780763802,12717.681
4086220443588477206,25441.842
4095155568884997027,13894.709
4096056695409779789,31098.111
4117496090778490675,303.572
412294955079091781,11654.637
4130291482457021384,29187.973
4131570521633935188,85229.057
413228338353132103,4240.782
4133509770493744300,38441.62
4159439528416092379,67049.717
4160116185083740557,78655.606
4164621178487252757,9533.889000000001
4166528201257068638,69262.22
4168001244379497197,25422.238
4183071889719323769,63676.345
4183503685346686478,7916.827
4189164401529099456,81806.079
4190156948381569886,18550.497
4191205519761195209,19339.787
4199803894633257779,15218.857
4205603808858686020,7026.27
4210199934008228813,66020.19
4210775131628397589,15019.942000000001
4215934147765479000,2788.681
4217126762522622789,4722.587
4226294258130333946,82725.34700000001
4236322504940265854,66310.641
4236669639245106502,142.61
4240791831422491619,1649.2495000000001
4244577585957873431,35622.6385
4252260067443326711,81493.318
4255271267824020362,21732.365
4256204855810822862,85659.227
4259034988324524278,18949.844
4273090276253405690,55342.28200000001
4280115065945045699,6632.932000000001
429221973594002179,38792.965000000004
4313864652798978183,56378.088
4314302775310175709,75741.089
4321145029972676838,65903.823
4326488755204015157,16984.299000000003
4340259556732812363,42930.749
4344418325919501164,27134.378
4348694373886659233,32064.1305
4358247867249388433,80324.372
4358472353326522582,60953.649000000005
4369143799193957445,52131.329000000005
4369932581575706265,24569.827500000003
4373018535105108753,73762.664
4375714607668467703,33185.046500000004
4376827663882526233,3308.543
438292364669285594,10500.913
4388263913609421166,3771.765
4393267815490160622,980.008
4417658995788283053,2993.88
4420836123849717170,7189.805666666667
4427920600864492057,38001.478
4435074628749909531,71679.659
4436477361982562537,33137.686499999996
443720759628539039,34652.771
4439801226735462148,14451.822
4447233820804552547,26419.524
4447994327420549403,18276.348
4448688358554366871,42076.217500000006
4474901473765444721,17362.311
4477228105375241146,14868.339000000002
4478974614576207527,76701.151
4490499012269540008,61843.459
4502911995215938574,9726.795
4508949653099330439,33913.96800000001
4517326001313458776,7954.929
4531099602789338283,20305.91
4532207894688951672,69991.58
4548037347479820967,58981.436
4550285344701003315,4882.7080000000005
456601237926559782,20270.488
4585246265326933342,59984.564000000006
4585964337012272997,18326.059
4590129660310005607,17051.389000000003
4595522878093554755,9031.951000000001
4596279754779086905,79091.818
4598303885464301692,22163.346
4601894578672280126,58200.083000000006
4606750658012703953,46089.735
4613330848480007106,84770.742
4613342350557543771,68926.724
4618670525007132838,6782.686000000001
4623239937150211946,84647.48000000001
463712273618229852,36437.698000000004
4643341628755212717,31918.966
4649239755459385236,40634.70250000001
4670529618855453423,40790.1445
4676539813751463621,2487.945
4678448771870425259,8314.861
4678942523662224261,9948.104000000001
4681852996128714208,36694.48
4691411787724020748,78973.81700000001
4699771222448302961,53556.359000000004
4710263261355568334,253.81550000000001
471106864707790780,73411.039
4715906862019023440,6885.522000000001
4719244776904070821,78309.625
4736230113047832599,59605.26
4743286629776880894,81442.353
4763865233468023397,57411.287500000006
4774734923243805685,1004.3700000000001
477611943993333341,84457.964
4797618176244095390,35754.372
4803051112338658492,48638.814000000006
4804487861730384794,22146.724000000002
4806538738589284581,68111.72600000001
4812021741053691864,14143.42
4818091107684712673,23027.336000000003
4818362361964022881,13017.839
4824649656132324921,51645.635
4833946407270530432,2159.3805
4840827485589393569,42745.698000000004
4843818447111557108,26658.3705
4849384041998756854,36177.402500000004
4852506470435673475,1619.4370000000001
4857289251908548602,4887.402
4857595536071599529,79648.57800000001
48804197078372689,33484.012
4883438419202717622,65462.272000000004
4896812838957274767,45070.271
489990423927704274,19394.43
4909578015482659880,62034.872
4919853861026165852,13683.693000000001
4920395655462524805,9644.6
4920567832392301,53249.736000000004
4927100500815322239,20404.468
492852179604034515,59270.102000000006
4937239901475582402,60024.807
4940705133891553046,64265.274000000005
4946561368831200632,65755.623
4948221061199546400,63779.179000000004
4954581807538339180,62424.879
4958058886534967042,17527.236
49591970029123894,5848.049
4961596858016685335,15214.567000000001
4968416881909675820,39287.226500000004
4972801786087551783,61910.431000000004
4975145232887386648,39045.00200000001
4975333327723114772,63677.749
4978230376883954158,78868.043
4997673988298668056,30965.313000000002
5006955800227417272,4859.990000000001
5008360162798181603,81335.86300000001
5009690184446450567,61012.969000000005
5018904329469601360,23082.591
5023910857692699240,13802.560000000001
5024164629884596931,80130.86333333334
5025573551139106408,81218.21800000001
5030813819381743372,38485.7485
5031201471724871823,28853.228000000003
5035730567789184076,9604.957
5044363217163938175,57583.309
5046265819538538268,45468.901000000005
5055570130568681275,78826.282
5061890494737887237,35557.827000000005
5062567736174821016,9735.28
5074539293732932621,14848.428000000002
5088381169219110333,97.795
5089675386223300819,44877.3
5092702736558757255,51196.644
5102619722744037067,33945.0055
5109805298972218272,6015.732
5113141957158646540,75935.65100000001
5114007877728964645,58676.774000000005
5118892069289959253,40330.015
5127056785004318760,8185.325000000001
5127479630337912120,53919.527
5131103699672915512,15081.393000000002
5143199160905041886,59061.61
5158500194177234778,8298.711000000001
5166800699884539330,64061.87500000001
5181065197180433532,3866.6920000000005
5193327148744589142,66224.23700000001
5196348913932893251,64791.525
5200477773471916939,18089.419
5205586157755619683,37989.383
5206030143704459848,74699.839
5212233870145909176,63020.762
5215209598172266633,33292.434
5217239294736395877,65192.652
5218827294708263544,84120.926
5223941517379111647,49626.159
5243800527808676999,65371.39000000001
524793089399067962,53469.96000000001
524799972247761297,77868.10900000001
5255010583048274671,3265.8855000000003
5258842258872645907,13276.844000000001
5266169147955698383,46058.652
5266493675053725809,5286.1900000000005
5276978668398740839,75381.424
5278192561092159608,6607.1720000000005
5291855687851989534,75620.728
5293394177896852678,2307.342
529659873275777170,4338.195000000001
5302547432591888169,59057.380000000005
5302724189003417551,71850.148
5307405432134462055,32400.9005
5324936402725168650,34953.267
532699287161425684,76195.516
5332928866496970703,20908.144
5337632294745757642,17128.517
5347565818373060274,52814.884000000005
535212386562275466,61471.552
5352958510811119873,65919.016
5353510109172151114,11461.899000000001
5355946870517726536,2675.7560000000003
5356303701737508341,24019.016000000003
5361507735662548946,57553.132000000005
5361842598269972460,81110.793
5365423294669820955,6980.2835000000005
5367508986627108469,21250.263000000003
5380541768258958437,62085.656
5389966400737167792,18824.815000000002
5403777406729719142,1566.8470000000002
5424616120198183391,1589.5420000000001
5428634137847133104,75503.95000000001
5443348548422763228,86033.31700000001
5453037331480855284,28229.686666666672
5455487182294708572,11069.812
5462595367040497316,37991.522
5467756420287925999,52537.025
5469040401426161385,13916.789
5471888136624682045,77200.398
5486439062017486410,56346.842000000004
5495690372939446277,1370.842
5496484552618491483,58203.378000000004
5502455294019438484,79017.49100000001
5502495794641800927,2738.016
5507689562188316334,84176.60500000001
5512857764950720798,2238.337
5519871756404603884,38017.597
5527118940583689679,101603.7005
5532348741125776199,36850.803
5537929559842360040,5792.3730000000005
5541344771460010910,1329.1270000000002
5545507071142047232,37296.628000000004
555035708668228557,70462.066
5559168925593339168,7949.3150000000005
5563978705079006167,49122.064000000006
5571703109922694267,6978.002666666667
5571973738910922103,23373.618000000002
5601145764871510833,73252.07500000001
5602673397414234873,40185.626000000004
5608375523881036472,10706.716
5610571942814586000,14391.501833333336
5622203118125542363,78858.46900000001
5622787916465983193,140.0376666666667
5639087782350680691,17821.442000000003
5639405429079631188,8722.800000000001
5641899574339796920,499.50000000000006
5653925415536297119,81660.891
5655511927780243958,84874.864
566556381590871386,42896.736000000004
5669939000513518479,30910.3905
5682513834506764606,39263.7305
5685371629962992770,67362.02100000001
5687751160975119590,20528.859
5703452362497603757,55494.911
571264229455029355,20924.365
572290179716688906,33763.8245
5723066244311810656,7990.241500000001
5738465549727530523,71082.52
573906784326146069,50552.881
5759804797401172514,64338.252
5763640621519294788,13393.636
5766233549756272882,11846.058
5776508772342690439,10060.3965
5777214007622125155,2205.237
5783271225917077765,3772.2430000000004
5794036585054043044,70253.81300000001
5801136787709759068,16817.948
5801752998071760801,13458.183
5802642099079619556,43099.292
5808791513130728191,4129.3730000000005
5824726735675313548,78792.34700000001
5826997293606584479,64820.475000000006
5828203823083625408,628.716
5828508641370402438,3648.3315000000002
5829041017170475436,21043.306
5832425417768458718,3668.663
5833642092918346485,75720.644
5839088177232631507,41259.678
5847402412292268338,6178.482
5850346550308557205,1957.49475
5851018504845269705,21398.942
5857694390524103630,3301.6090000000004
5863508425792313475,65668.812
5863835706358204328,7360.953333333335
5865253180083326580,66282.122
5872037408502259857,81608.20000000001
5874806151571953710,8420.102
5879197257504708022,11827.209
5891029114669418880,20989.050000000003
5893045818661952891,60631.05100000001
5894618221318709826,83586.702
5895003042982351332,18244.121000000003
5902456479275510347,30997.854000000003
5902621231056546602,30792.578500000003
5908894868841653352,77535.523
5913440925574559938,13810.914
5920326097330821449,81598.996
5922624474401398838,26957.055
5922863415925545693,32221.426000000003
5944900103681900487,46930.85733333334
5949440393554758763,8043.85
5950911118077705797,2536.9800000000005
5967702744264201306,36867.184250000006
596960486784752010,66013.76400000001
6006845508335590938,79386.509
6009842058126922788,76588.156
6020375210139664615,4674.675
6027695895708992873,58150.232
6038615634094355517,82119.194
6039410509547175597,84111.114
6041535291617612934,25168.348
6046109115909310056,60808.448000000004
6073041066535442914,34802.168000000005
6091188799487169012,75589.762
6103318227477906734,6503.224
6103782273382969985,74310.82400000001
6104997199387138620,81273.742
6110795571799178976,22889.962000000003
6117190593653210571,51484.181000000004
61277733739008297,5323.285000000001
6140088796549428163,441.56300000000005
6149105763310932735,12282.119
6150168069108627455,11508.598
6156049743277371190,75304.793
6164317470808528728,57143.591
6165448820044149076,40806.664500000006
6166393000085135728,8771.699
6166987229028211219,3118.871
616735718559009562,58984.855
6181361908020238464,82362.06000000001
6191649958128200218,68832.986
6202412881607793361,27437.255
6207169244404196838,66909.27
6213594084293526646,13451.745
6225511359472630200,84429.123
6232583115236750356,47217.797000000006
623315427961146779,8861.931
6257512093821841442,69746.439
6259324323300235555,56633.899000000005
626071642271871284,79728.54000000001
6265459823413868735,4171.0695000000005
6266171799939600469,66744.152
6267640680442398675,85125.803
6273358297147811641,12036.378
6281828491998456780,34296.166000000005
6285840442025303835,35223.043000000005
6292409219946866469,39701.817
6293677054689363222,64836.648
6295701206918233144,7695.827
6298239150986528811,61767.513000000006
6301509843936549823,6213.352
6312966907259910538,30628.336000000003
6317974778605690597,67502.392
6320800312219970950,60325.276000000005
6321417027002616350,53800.015
6325383011422162966,33160.495
6328010865323548757,59077.487
6346454834433836762,37020.5285
6353653292954006000,2408.344
6356097451275569068,20433.412
6359766157169437030,46875.095
6366921887637451806,37623.866
6370561709542456496,7252.888000000001
6373615219243187638,82105.48400000001
6375473464316670139,7753.3135
6403930652100760161,41574.4895
6406281560447085381,10668.297
6435238466908887669,57688.029
6437652774744630314,80732.43000000001
644069075116505807,28530.576
645167751079054183,6600.728
6458363936865351926,8124.17
6467652531686596880,9661.509
6476065625517894670,21017.957500000004
6497979232533276925,41249.108
6501193172114454871,21588.557
6501349384265025265,77936.406
6513112192518746587,7186.063
6515612131585771773,2540.1870000000004
6518364213833259519,29417.024
6519470188421057924,567.864
6520978052982328486,5391.289000000001
6525308601031992780,7439.7970000000005
6526584862542467110,7147.608
6535262924166957602,85741.62000000001
6541776053686226009,94.792
6549278824669926620,73345.85900000001
6550919063609639962,35947.853
6552668095551681318,66233.31300000001
6572168871477417804,12113.404
6577427345928627249,72776.933
6581660590486068258,64306.67600000001
6600409846431315655,57544.506
6602121224276307884,74702.28300000001
6604953600029892363,40344.1045
6605071255656473509,1086.7040000000002
6607507985712471092,30005.2945
6610225831249601011,26782.45
6621819955353414530,15945.26325
6622437733035469209,66648.36600000001
6633387534989923019,75943.778
6636629093237356634,61147.684
6651599349251241790,70191.917
6652358505889791653,75367.482
6658897110761786824,75214.71500000001
6673196178798032156,79590.019
6683120949559084034,36479.392
6690153185078946825,4368.602
669043680083864255,84335.301
6697314321126293086,84192.951
6708890431570256156,14592.104000000001
6710528449688914583,18583.821500000002
6716677398200560535,16629.567000000003
6726928391514800310,32427.2605
6729843582569274658,2573.349
6736512068450951714,6592.774
6746338256915703797,3431.9930000000004
6753017581008898771,58721.132000000005
6769893441714866093,8774.9595
6773180891578926473,16009.825
6783894993177583510,4945.058
6787832906236128704,49211.87100000001
6792268432067512318,17603.675000000003
6793417019037603616,6001.130000000001
6794449022938033491,64958.052
6802029618261056120,82514.58
6804005176026231464,86023.57900000001
680980847991726670,46208.057
6809881074980156916,9060.993
6813054403272098505,6811.212
6818290957734317738,32195.609
6819879085924166918,32281.228000000003
6822186090021588215,39124.207
6829196955696881789,78526.95999999999
6840806576104299171,465.20000000000005
6843223549986789646,3408.8770000000004
6846953173049734265,81721.842
6849940707576401851,64532.687000000005
6852258983495412779,10419.179
6865265678225800776,44504.253000000004
6876316225797290583,66496.339
6879850907146577019,13904.1185
688409575627650013,3759.393666666667
6908024869880754140,15545.5125
6910641952142214771,12231.608
692549810607266226,18465.457000000002
6931218844269374700,22937.943000000003
6933468508195848920,9402.477
6944014871802057690,76037.565
6948783185214759474,8781.179
6964700772314402946,69846.186
